-0.008647584,0.0022589995,-0.007362223,-0.0034322678,-0.008727398,-0.00301395,0.0050167465,0.005560884,-0.0035268273,0.003389098,-0.0013789391,-0.001509771,-0.0062153125,0.008623989,0.009448739,-0.009072585,0.0063585984,0.0080688,0.004073605,-0.008210246,0.00961554,-0.008955901,-0.0033727668,-0.009590921,-0.0111079905,0.0040686466,-0.0024740868,-0.0069988263,0.0019454292,-0.0009423483,-0.005498122,0.010026904,0.0008444191,0.009232015,-0.005894658,0.0007438543,-0.005426282,0.0049595674,0.0006195351,-0.008899872,0.0024151185,0.0071899644,-0.0009481536,0.007610249,-0.0066332775,-0.006675949,0.0021956344,-0.000952526,-0.006281465,-0.00027303843
0.006939573,0.010864848,0.005277433,-0.007681565,-0.0012178582,-0.0040206816,-0.009209853,0.0111739775,2.8199613e-05,0.0016739819,0.0060524317,-0.0088308975,-0.0024347056,-0.00027847078,-0.0051019266,-0.009420379,0.00060512364,0.007630598,0.011266285,-0.0019151543,-0.004523451,-0.00029294635,-0.0030322205,0.0009083336,-0.0078448085,0.0022148078,0.0028521912,-0.0040344372,-0.007466916,-0.009044546,-0.009883911,0.010645812,0.0034968685,0.0018433504,0.0024716065,-0.0074010906,-0.0046953135,-0.0063513475,0.010098794,0.0062373905,-0.008410296,-0.004564249,-0.0033699498,-0.0073868083,0.000673939,0.0060913865,0.0049250457,0.008110229,-0.005451149,-0.00013712898
0.00016789327,-0.0073342836,-0.00937912,-0.004388098,0.0032144384,0.002513765,0.0016989134,-0.0004977246,0.0045638043,0.0018332789,0.00819779,0.0075560804,-0.000660012,-0.00445139,0.0015794693,0.0040700845,0.0028216657,-0.0008023251,-0.003896628,0.007970832,0.009355984,0.008445967,0.008694993,-0.0010073892,-0.008862874,0.007978811,-0.00018692674,0.00043968376,-0.0073396675,0.009159514,0.00092650345,-0.008749744,-0.008404765,0.009323958,0.0029553266,-0.003255784,0.006889532,-0.008345481,0.009183572,0.009245535,0.009355679,0.008083821,-0.004169561,0.008115342,-0.008037771,-0.0098432535,-0.0066013485,-0.0025689928,-0.006029424,-0.006316051
0.004963644,-2.857454e-05,-0.0103867045,-0.00272411,-0.0045793424,0.012939188,0.010733805,0.0126088755,-0.00932937,0.0036660072,-0.009547899,0.003644097,-0.006558762,-0.0053562243,-0.002546247,-0.008999776,-0.004134021,0.01035904,0.010891552,-0.0063581276,0.0051942673,4.229727e-06,0.0032902535,0.001177697,-0.0033707237,-0.009175289,-0.008475784,-0.002031813,0.0028602127,-0.0023539737,-0.0004922012,0.008369684,-0.00031693248,0.00630408,-0.008869058,0.002781068,-0.00500505,-0.0027905228,0.00102225,-0.007657586,0.0030441692,-0.0009024561,-0.00029891342,0.003721194,-0.004472442,0.003221196,-0.00635643,-0.0025665273,0.0055199238,0.00074392033
0.0021764017,0.009458366,0.0028380502,0.0021106452,-0.0060347463,0.0019625886,-0.0077316216,-0.008592031,0.005985184,0.0006927231,-0.0033842286,0.002841341,-0.0062181083,0.0032931622,0.004735874,0.0012974261,-0.0061664935,-0.009267006,-3.9505845e-05,-0.004889852,0.0061181295,0.009078795,0.0063598347,-0.0026703463,-0.008105771,0.008946362,-0.005093945,-0.00993261,-0.00945045,-0.004932626,-0.00896166,0.006138751,-0.0043542837,-0.0039179963,-0.007277553,0.0015917531,-0.008852808,-0.007181094,0.0067263595,-0.00086239656,-0.008267655,-0.0035478172,-0.005077797,0.0051140036,0.0020796286,-0.00084885507,-0.009435785,0.009704816,-0.0026904063,0.005381862
0.0013390572,0.004559747,-0.0009267606,0.006677676,-0.0042130845,0.0027950057,0.0020918674,0.0083210915,-0.009966168,-0.00621382,0.0051111644,0.008062472,0.008791868,-0.008811633,-0.0081845885,0.00082342076,-0.0011074971,-3.2567812e-05,0.0014608043,-0.00781295,0.0050127073,0.0017735728,0.0021869503,-0.0058004474,-0.006456214,-0.00713905,-0.0019557371,-0.009688554,0.004487045,-0.0011200309,-0.0051528085,-0.006115528,-0.00342707,0.0069812206,0.0066887387,0.0032008893,-0.0093745785,-0.0035378095,0.0018168475,-0.0006086312,0.0069590067,-0.006858707,0.00034363125,-0.0022291904,-0.008731301,0.002117081,0.0043577584,-0.007654946,0.006756228,-0.01075998
-0.0036051415,0.012435929,0.008310605,-0.00040556662,0.0091909105,0.0050594667,0.0056530186,0.014649824,-0.0132657895,-0.0025030274,-0.007344776,0.0059220404,-0.0015683271,-0.008108793,0.010340258,-0.007830771,-0.0032408554,0.009881976,0.006070896,0.007414786,0.0059841285,0.0038110842,-0.010976731,0.0012441563,-0.012752157,0.0054753837,0.009457689,0.00021415063,-0.003874886,0.0028124845,-0.007067175,0.01036487,0.00319791,-0.005301195,-0.0006800529,-0.009281851,-0.009038126,-0.006883163,-0.0046141422,0.007213906,0.0049385885,0.0035771132,1.4240777e-07,-0.002899884,0.009452211,-0.005872573,-0.008012578,0.0005068434,0.002652127,-0.003419949
-0.006964621,-0.006650064,0.0076092132,0.003100074,0.00019656392,0.0051077246,-0.0024529197,0.007994779,-0.0061700954,-0.0018746033,0.0022146082,-0.0055403914,0.008504456,0.008030887,-0.0051943404,-0.0074227755,-0.0010237136,0.006744558,0.005566242,0.009529284,0.0030867895,-0.004737932,0.0074918787,-0.001216749,-0.00822269,0.008448648,0.009407756,0.002958146,-0.0018006965,-0.0035286818,0.0048930803,0.003053136,-0.0045230524,-0.0073973406,-0.003948165,-0.0043636863,0.0071116635,-0.008426559,0.0029235156,-0.0021090119,-0.0013373462,-0.0051096096,0.0040360643,0.0018326086,-0.007963963,0.0029773496,0.009726537,-0.0014303955,-0.0033683325,-0.006435683
0.0054584313,0.008745854,-0.010098362,-0.009181282,-0.0051131914,-0.005195347,0.009547456,-0.0025962305,0.0044472595,0.008112923,-0.0063750832,0.0032988233,-0.0073596532,-0.0036974463,-0.00470256,1.2863443e-05,-0.010385212,0.0019783413,0.009430787,0.0007729732,0.007754095,0.001844214,0.009739834,-0.009954961,0.0017212806,0.007160098,-0.004866566,-0.0035361096,0.005331181,-0.0061466307,0.005559952,0.009404022,-0.0013280978,-0.0010165141,0.004689561,-0.0089938445,-0.0092892805,0.008428574,-0.009551713,0.0022062466,-0.009221355,0.008621637,-0.007580191,0.00817703,-0.0058132038,-0.009637233,0.0064605623,-0.0030000133,0.00746779,0.0003032411
0.008784413,-0.0025266986,0.005875681,-0.004944789,-0.0024252855,-0.0041055433,0.004650296,-0.0026974517,-0.0042140633,0.0035097455,-0.004626473,0.006460617,-0.0009296269,-0.007985931,-0.001531489,0.0049470263,-0.00844475,0.0035713764,0.0031201239,-0.0063199266,-0.00035266788,-0.00073288986,-0.00578278,-1.624176e-05,0.0039402107,-0.0051309285,0.007875563,-0.008978933,0.002488978,-0.0050292895,-4.386318e-05,0.008090633,0.00074004196,0.0076997015,0.008794801,0.005976034,-0.009497324,0.007049321,-0.00062284555,0.0038357973,-0.0014103964,0.0010822004,0.0009611724,-0.0058228187,-0.007537608,-0.0063840435,-0.006125773,-0.008131469,-0.0059067174,0.0058285026
